OMN,OMAN,1991,1991,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,EMRO,High Income,Middle East & North Africa,,,00501,764,,7.8,8.4,24.2,18.6,Age-adjusted; converted estimates,Musaiger OA.,"Ministry of Health. National Nutrition Survey of the Sultanate of Oman. UNICEF Muscat, Oman, 1993 (and additional analysis).",323.08
OMN,OMAN,1994-95,1994,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,EMRO,High Income,Middle East & North Africa,,,01560,639,0.8,7.2,1,21.1,10.4,Age-adjusted,Ministry of Health.,"National study on the prevalence of vitamin A deficiency (VAD) among children 6 months to 7 years. Muscat, Sultanate of Oman, 1995 (and additional analysis).",316.531
OMN,OMAN,1999,1999,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,EMRO,High Income,Middle East & North Africa,,,02375,14076,1.1,7.3,1.6,12.9,11.3,,"Alasfoor D, Mohammed AJ.",Implications of the use of the new WHO growth charts on the interpretation of malnutrition and obesity in infants and young children in Oman. Eastern Mediterranean Health Journal 2009;15:890-8 (and additional analysis).,288.705
OMN,OMAN,2009,2009,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,EMRO,High Income,Middle East & North Africa,,,03055,8105,0.8,7.1,1.7,9.8,8.6,,"Alasfoor D, Al Sayed M, AlShamakhi S, Al Ghammari I.","Second national PEM survey 2009. Ministry of Health. Muscat, Oman, 2011.",275.056
OMN,OMAN,2014,2014,Western Asia,Asia,Western Asia and Northern Africa,Middle East and North Africa,EMRO,High Income,Middle East & North Africa,,,03284,,2.4,7.5,4.4,14.1,9.7,,National Centre for Statistics and Information.,"Multiple Indicator Cluster Survey 2014, Key Findings. Muscat, Oman, 2016. ",369.953
PAK,PAKISTAN,1985-87,1986,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,01276,6707,,24,7.8,62.5,44.4,Converted estimates,Government of Pakistan.,"National nutrition survey 1985-87 report. National Institute of Health, Nutrition Division. Islamabad, Pakistan, 1988 (and additional analysis).",16239.89
PAK,PAKISTAN,1990-91,1991,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,00537,4588,4.8,12.5,5.4,54.5,39,,The National Institute of Population Studies (NIPS),"Pakistan demographic and health survey 1990/91. Demographic and Health Surveys. National Institute of Population Studies. Islamabad, Pakistan, 1992 (and additional analysis).",18961.337
PAK,PAKISTAN,1990-94,1992,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,01931,3240,5,17.2,1.6,42.7,35.3,,Nuruddin R and Azam I.,"National health survey of Pakistan (NHSP, 1990-94): Health profile of the people of Pakistan. Islamabad, Pakistan, 1998 (and additional analysis).",19244.166
PAK,PAKISTAN,1995,1995,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,01704,7368,,,,,34.2,Converted estimate,Ministry of Health.,"Multiple indicator cluster survey of Pakistan, 1995. MICS surveys. Government of Pakistan. Islamabad, Pakistan, 1996 (and additional analysis).",19550.139
PAK,PAKISTAN,2001,2001,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,02588,10027,5.9,14.2,4.8,41.5,31.3,,"Pakistan Institute of Development Economics, Micro-nutrient Laboratories Aga Khan University and Medical Centre Karachi.","National nutrition survey 2001-2002. Islamabad, Pakistan: Planning Commission, Government of Pakistan and UNICEF, 2004 (and additional analysis).",20265.38
PAK,PAKISTAN,2011,2011,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,03113,29525,5.7,14.8,6.4,43,30.9,,"Aga Khan University (Pakistan), Pakistan Medical Research Council (PMRC), Nutrition Wing, Cabinet Division, Government of Pakistan and UNICEF.","National nutrition survey Pakistan, 2011. Islamabad, Pakistan: Aga Khan University, PMRC, Government of Pakistan and UNICEF, 2012 (and additional analysis).",23272.258
PAK,PAKISTAN,2012-13,2012,Southern Asia,Asia,Central Asia and Southern Asia,South Asia,EMRO,Lower Middle Income,South Asia,,,03178,3815,3.3,10.5,4.8,45,31.6,,National Institute of Population Studies (NIPS) [Pakistan] and ICF International.,"Pakistan demographic and health survey 2012-13. Demographic and Health Surveys. Islamabad, Pakistan, and Calverton, Maryland, USA: NIPS and ICF International, 2013 (and additional analysis).",23818.566
PAN,PANAMA,1997,1997,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02113,2289,0.4,1.4,6.2,21.5,6.3,,Ministerio de Planificacion y Politica Economica.,"Encuesta de niveles de vida. 1997 Panama living standards survey (LSMS). Ciudad de Panama, Republica de Panama, 1998 (and additional analysis).",327.721
PAN,PANAMA,2003,2003,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03111,2692,,,,22.2,5.1,,"Republica de Panama, Ministerio de Economia y Finanzas Direccion de Politicas Sociales.","Situacion nutricional, patron de consumo y acceso a alimentos de la poblacion panameña: Segunda encuesta de niveles de vida - 2003. Panama City, Republica de Panama, 2006.",350.213
PAN,PANAMA,2008,2008,Central America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03112,2515,0.3,1.2,,19.1,3.9,,"Ministerio de Salud, Fondo de las Naciones Unidas para la Infancia y Contraloria General de la Republica.","Estado nutricional de niños menores de cinco años: Encuesta de niveles de vida, 2008. Panama City, Republica de Panama, 2009.",360.627
PNG,PAPUA NEW GUINEA,1982-83,1983,Melanesia,Oceania,Oceania excluding Australia and New Zealand,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Small island developing States (SIDS),00357,27510,1.2,5.5,3.1,46,22.8, Adjusted NR to NA; 85% of total population,"Smith T, Keig G, Marks J, Grau R.","Summary results by environmental zone from the 1982/83 National Nutrition Survey of Papua New Guinea. Papua New Guinea Institute of Medical Research. Goroka, Papua New Guinea, 1992 (and additional analysis).",601.519
PNG,PAPUA NEW GUINEA,2005,2005,Melanesia,Oceania,Oceania excluding Australia and New Zealand,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Small island developing States (SIDS),02912,924,0.8,4.4,3.4,43.9,18.1,,"Department of Health of Papua New Guinea, UNICEF Papua New Guinea, University of Papua New Guinea, US Centers of Disease Control and Prevention.","Papua New Guinea national micronutrient survey 2005: Final report. Port Moresby, Papua New Guinea, 2009 (and additional analysis).",920.787
PNG,PAPUA NEW GUINEA,2009-11,2010,Melanesia,Oceania,Oceania excluding Australia and New Zealand,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,Small island developing States (SIDS),03202,942157,6.5,14.3,13.8,49.5,27.9,,National Statistical Office.,"2009-2010 Papua New Guinea household income and expenditure survey: Summary tables. Port Moresby: National Statistical Office, 2013 (and additional analysis).",983.166
PRY,PARAGUAY,1990,1990,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),00233,3457,0.2,0.6,6.3,18.3,2.8,,"Carron JM, Loaiza E, Ochoa LH.","Encuesta nacional de demografia y salud 1990. Demographic and Health Surveys. Asuncion, Paraguay, 1991 (and additional analysis).",653.506
PRY,PARAGUAY,2005,2005,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),03085,483612,,1.1,7.1,17.5,3.4,,Sanabria MC.,"Informe final de consultoria: Analisis de la situacion de salud infantil y antropometria en menores de 5 años. Paraguay EPH 2005. Asuncion, Paraguay: PNUD Paraguay, 2006.",669.037
PRY,PARAGUAY,2011-12,2012,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),03272,558648,0.4,2.6,11.7,10.9,2.6,,UNICEF,"Análisis de la situación nutricional de los niños menores de cinco años en Paraguay a partir de la encuesta de ingresos y gastos y de condiciones de vida 2011-2012. Asunción, Paraguay, 2014 (and additional analysis).",683.938
PRY,PARAGUAY,2016,2016,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,Landlocked developing countries (LLDCs),03345,4428,0.4,1,12.4,5.6,1.3,," Dirección General de Estadística, Encuestas y Censos; Ministerio de Salud Pública y Bienestar Social; UNICEF Paraguay",Encuesta de Indicadores Multiples por Conglomerados MICS Paraguay 2016,671.7
PER,PERU,1991-92,1991,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,00363,7205,0.6,1.9,9.3,37.3,8.8,,"Padilla A, Ochoa LH, Marckwardt AM.","Encuesta demografica y de salud familiar 1991/1992. Demographic and Health Surveys. Lima, Peru, 1992 (and additional analysis).",3060.35
PER,PERU,1996,1996,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,01757,13829,0.7,1.6,9.9,31.6,5.7,,Instituto Nacional de Estadistica e Informacion,"Peru demographic and health survey 1996. Demographic and Health Surveys.  Instituto Nacional de Estadistica e Informacion. Lima, Peru, 1997 (and additional analysis).",3063.74
PER,PERU,2000,2000,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02320,10712,0.4,1.1,11.8,31.3,5.2,,Reyes J and Ochoa LH.,"Encuesta demografica y de salud familiar 2000. Demographic and Health Surveys. Lima, Peru and Calverton, Maryland, USA: Instituto Nacional de Estadistica e Informacion y ORC Macro, 2001 (and additional analysis).",3009.387
PER,PERU,2005,2005,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,02932,1893,0.1,1,9.1,29.8,5.4,,"Instituto Nacional de Estadistica e Informatica (INEI), Agencia de los Estados Unidos para el Desarrollo Internacional (USAID), Measure DHS+/ORC Macro","Peru, encuesta demografica y de salud familiar. Informe principal: ENDES continua 2004-2006.  Demographic and Health Surveys. Lima, Peru: INEI, USAID and ORC Macro, 2007 (and additional analysis).",2960.998
PER,PERU,2007-08,2008,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03023,9746,0.2,0.8,9.8,28.2,4.5,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar. Informe principal: ENDES continua 2007-2008.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2009 (and additional analysis).",2952.039
PER,PERU,2009,2009,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03190,9140,0.2,0.6,10.3,23.9,4.3,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2009.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2010 (and additional analysis).",2946.076
PER,PERU,2010,2010,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03191,8711,0.1,0.7,8.1,23.3,4.3,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2010.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2011 (and additional analysis).",2950.506
PER,PERU,2011,2011,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03192,8862,0.1,0.4,8.9,19.6,4.2,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2011. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2012 (and additional analysis).",2957.457
PER,PERU,2012,2012,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03193,9188,0.1,0.6,7.2,18.4,3.5,,"Instituto Nacional de Estadística e Informática (INEI), Agencia de los Estados Unidos Para el Desarrollo Internacional (USAID) y ORC Macro.","Encuesta demografica y de salud familiar - ENDES continua 2012. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2013 (and additional analysis).",2972.648
PER,PERU,2013,2013,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03312,8654,0.1,0.4,,17.5,3.5,(pending reanalysis),Instituto Nacional de Estadística e Informática (INEI).,"Encuesta demografica y de salud familiar – ENDES continua 2013 Nacional y Departmental. Demographic and Health Surveys. Lima, Peru: INEI, 2013.",2993.023
PER,PERU,2014,2014,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03281,,0.1,0.6,,14.6,3.1,(pending reanalysis),Instituto Nacional de Estadística e Informática (INEI).,"Encuesta demografica y de salud familiar - ENDES continua 2014. Demographic and Health Surveys. Lima, Peru: INEI,2015.",3010.662
PER,PERU,2015,2015,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03346,11715,0.3,0.8,,14.4,3.4,(pending reanalysis),Instituto Nacional de Estadística e Informática,Encuesta Demográfica y de Salud Familiar-ENDES 2015 Nacional y Departamental,3020.032
PER,PERU,2016,2016,South America,Latin America and the Caribbean,Latin America and the Caribbean,Latin America and Caribbean,AMRO,Upper Middle Income,Latin America & Caribbean,,,03347,10898,0.6,1,,13.1,3.1,(pending reanalysis),Instituto nacional de Estadistica Informatica (INEI),"Perú Encuesta Demografica y de salud Familiar 2016: nacional y regional, 2017",3032.6
PHL,PHILIPPINES (THE),1987,1987,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,00417,2250,,5.7,,44.7,29.3,Converted estimates,Departement of Science and Technology.,"Third National Nutrition Survey Philippines, 1987. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis).",8882.434
PHL,PHILIPPINES (THE),1989-90,1990,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,00416,5629,,6.9,,43.3,29.9,Converted estimates,National Economics and Statistics Section.,"Regional Updating of Nutritional Status of Filipino Children, 1989-90. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis).",9450.035
PHL,PHILIPPINES (THE),1992,1992,South-Eastern Asia,Asia,Eastern Asia and South-eastern Asia,East Asia and Pacific,WPRO,Lower Middle Income,East Asia & Pacific,,,01346,5858,,8.8,1.7,40.9,29.8,Converted estimates,Department of Science and Technology.,"The 1992 regional nutrition survey. Food and Nutrition Research Institute. Manila, Philippines; 1994 (and additional analysis).",9770.793
